"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"ÐÐµÑÐµÑÐ° Ð½Ð° ÑÑÑÐ¾ÑÐµ Ð±Ð»Ð¸Ð· ÐÐ¸ÐºÐ°Ð½ÑÐºÐ¸. ÐÐ¸ÑÐ³Ð¾ÑÐ¾Ð´: ÐÐ¾Ð²ÐµÑÑÐ¸. Ð ÐµÐ²Ð¸Ð·Ð¾Ñ: ÐÐ¾Ð¼ÐµÐ´Ð¸Ñ [Vechera na khutore bliz DikanÊ¹ki: povesti, izdannye pasichnikom Rudym PanÊ¹kom; Mirgorod; Revizor]","9785486004278","4.56","Nikolai Gogol","Russian","494","ÐÐ¸Ñ ÐºÐ½Ð¸Ð³Ð¸","2006","['Fiction', 'Cultural', 'Russia', 'Classics', 'Drama']","https://www.goodreads.com/book/show/3079471"
"I Loved You","-1","3.89","Alexander Pushkin","English","1","","January 15th 2012","['Poetry', 'Literature', '19th Century', 'Short Stories']","https://www.goodreads.com/book/show/21210733-i-loved-you"
"The Atheist's Mass","-1","3.66","HonorÃ© de Balzac","","96","","May 16th 2012","['Classics', 'Fiction', 'Short Stories', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/18938862-the-atheist-s-mass"
"The Night Before Christmas","9780143122487","3.88","Nikolai Gogol","English","65","Penguin Classics","October 8th 2014","['Holiday', 'Christmas', 'Fantasy', 'Cultural', 'Russia', 'Classics', 'Literature', 'Russian Literature', 'Literature', '19th Century', 'Fiction']","https://www.goodreads.com/book/show/20893322-the-night-before-christmas"
"Castle Dangerous","9781598189582","3.55","Walter Scott","English","264","Aegypan","September 1st 2006","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Scotland', 'Action', 'Novels']","https://www.goodreads.com/book/show/6484.Castle_Dangerous"
"Crotchet Castle","9781406583427","3.6","Thomas Love Peacock","English","120","Dodo Press","December 14th 2007","['Fiction', 'Classics', 'Humor', 'Gothic', 'Literature', '19th Century']","https://www.goodreads.com/book/show/2778207-crotchet-castle"
"The Elixir of Life","9781419160783","3.4","HonorÃ© de Balzac","English","48","Kessinger Publishing","","['Short Stories', 'Classics', 'Cultural', 'France', 'Horror', 'Literature', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/3784205-the-elixir-of-life"
"The Adventures of Captain Bonneville, U.S.A, in the Rocky Mountains and the Far West","9780792237433","3.7","Washington Irving","English","416","National Geographic","July 1st 2003","['Adventure', 'Nonfiction', 'Classics', 'History', 'Biography', 'Travel']","https://www.goodreads.com/book/show/1258830.The_Adventures_of_Captain_Bonneville_U_S_A_in_the_Rocky_Mountains_and_the_Far_West"
"ÐÐµÑÐµÑÐ° Ð½Ð° ÑÑÑÐ¾ÑÐµ Ð±Ð»Ð¸Ð· ÐÐ¸ÐºÐ°Ð½ÑÐºÐ¸. ÐÐ¾Ð²ÐµÑÑÐ¸","9785170061334","4.25","Nikolai Gogol","Russian","411","ÐÐ¡Ð¢","2001","['Classics', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Fiction', 'Short Stories']","https://www.goodreads.com/book/show/158358._"
"Dr. Heidegger's Experiment","9780895987044","3.7","Nathaniel Hawthorne","English","32","Perfection Learning","2007","['Short Stories', 'Classics', 'Fiction', 'Science Fiction', 'Academic', 'School', 'Fantasy']","https://www.goodreads.com/book/show/8112647-dr-heidegger-s-experiment"
"The Quest Of The Absolute","9781147636239","3.8","HonorÃ© de Balzac","English","238","Nabu Press","March 20th 2010","['Classics', 'Cultural', 'France', 'European Literature', 'French Literature', 'Literature', '19th Century', 'Fiction']","https://www.goodreads.com/book/show/12774754-the-quest-of-the-absolute"
"Hints on Etiquette and the Usages of Society, Adapted to American Society by the Author","-1","3.57","Charles William Day","","157","Otis, Broaders & Co.","1844","['Nonfiction']","https://www.goodreads.com/book/show/25176927-hints-on-etiquette-and-the-usages-of-society-adapted-to-american-societ"
"ÐÐ¸Ð¹","-1","4.02","Nikolai Gogol","Russian","52","","","['Horror', 'Fiction', 'Fantasy', 'Cultural', 'Russia', 'Classics', 'Literature', '19th Century', 'Paranormal', 'Vampires']","https://www.goodreads.com/book/show/9524248"
"Paradoxe sur le comÃ©dien","9782070388561","3.58","Denis Diderot","French","234","Gallimard","April 22nd 1994","['Plays', 'Theatre', 'Philosophy', 'Nonfiction', 'Art', 'Literature', '18th Century', 'Cultural', 'France']","https://www.goodreads.com/book/show/1423538.Paradoxe_sur_le_com_dien"
"The Red Inn","9781419180026","3.45","HonorÃ© de Balzac","English","48","Kessinger Publishing","June 17th 2004","['Cultural', 'France', 'Classics', 'Fiction', 'European Literature', 'French Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/2366498.The_Red_Inn"
"Morella","-1","3.64","Edgar Allan Poe","English","16","","","['Short Stories', 'Horror', 'Classics', 'Fiction', 'Gothic', 'Mystery']","https://www.goodreads.com/book/show/10835604-morella"
"Mirgorod: Four Tales by Nikolai Gogol","9780374526351","4.2","Nikolai Gogol","English","275","Farrar Straus Giroux","1962","['Literature', 'Russian Literature', 'Cultural', 'Russia', 'Classics', 'Fiction', 'Cultural', 'Ukraine', 'Literature']","https://www.goodreads.com/book/show/195684.Mirgorod"
"The Commission In Lunacy","9781419157172","3.81","HonorÃ© de Balzac","English","76","Kessinger Publishing","June 17th 2004","['European Literature', 'French Literature', 'Classics', 'Literature', '19th Century', 'Short Stories', 'Fiction']","https://www.goodreads.com/book/show/7829068-the-commission-in-lunacy"
"Bon-Bon","-1","3.31","Edgar Allan Poe","English","23","BookSurge Classics","February 2nd 2004","['Short Stories', 'Classics', 'Horror', 'Philosophy']","https://www.goodreads.com/book/show/6328746-bon-bon"
"The Collection Of Antiquities","9781434100450","3.73","HonorÃ© de Balzac","English","168","Boomer Books","July 1st 2008","['Fiction', 'Classics', 'Cultural', 'France', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/6282585-the-collection-of-antiquities"
"The Assignation","-1","3.08","Edgar Allan Poe","English","24","","2008","['Short Stories', 'Horror', 'Classics', 'Fiction', 'Mystery']","https://www.goodreads.com/book/show/3336817-the-assignation"
"Hyperion","9780554294452","3.92","Henry Wadsworth Longfellow","English","248","BiblioLife","August 18th 2008","['Classics', 'Fiction']","https://www.goodreads.com/book/show/8435694-hyperion"
"The Old Maid / The Cabinet Of Antiquities","9781145593664","3.4","HonorÃ© de Balzac","English","484","Nabu Press","September 7th 2010","['European Literature', 'French Literature', 'Classics', 'Cultural', 'France', 'Fiction']","https://www.goodreads.com/book/show/10848038-the-old-maid-the-cabinet-of-antiquities"
"Loss of Breath","-1","3.21","Edgar Allan Poe","","[]","","","['Short Stories', 'Classics', 'Horror', 'Fiction', 'Literature', '19th Century']","https://www.goodreads.com/book/show/6643787-loss-of-breath"
"ÐÐ¾ÑÑÑÐµÑ","9785968000101","3.97","Nikolai Gogol","Russian","136","ÐÐ°Ð½ Ð¿ÑÐµÑÑ","2006","['Fiction', 'Cultural', 'Russia', 'Short Stories', 'Literature', 'Russian Literature', 'Classics']","https://www.goodreads.com/book/show/17885208"
"The Conversation of Eiros and Charmion","-1","3.21","Edgar Allan Poe","English","8","","1839","['Short Stories', 'Classics', 'Science Fiction', 'Fiction', 'Literature', '19th Century', 'Horror']","https://www.goodreads.com/book/show/8498304-the-conversation-of-eiros-and-charmion"
"Metzengerstein","-1","3.36","Edgar Allan Poe","English","13","feedbooks","","['Horror', 'Short Stories', 'Classics', 'Fiction', 'Gothic']","https://www.goodreads.com/book/show/1467621.Metzengerstein"
"The Man that was Used Up","-1","3.23","Edgar Allan Poe","","540","Penguin Books","1986","['Short Stories', 'Classics', 'Humor', 'Literature', 'American', 'Fiction']","https://www.goodreads.com/book/show/2183900.The_Man_that_was_Used_Up"
"Village Evenings Near Dikanka and Mirgorod","9780192828804","4.19","Nikolai Gogol","English","496","Oxford University Press, USA","December 22nd 1994","['Cultural', 'Russia', 'Classics', 'Literature', 'Russian Literature', 'Fiction', 'Short Stories']","https://www.goodreads.com/book/show/195680.Village_Evenings_Near_Dikanka_and_Mirgorod"
"Hernani","9781589770317","3.49","Victor Hugo","French","216","Juan de La Cuesta-Hispanic Monographs","July 1st 2006","['Classics', 'Plays', 'Cultural', 'France', 'Plays', 'Theatre', 'European Literature', 'French Literature', 'Drama', 'Literature']","https://www.goodreads.com/book/show/417465.Hernani"
"The Devil in the Belfry","-1","3.23","Edgar Allan Poe","English","13","","","['Short Stories', 'Classics', 'Fiction', 'Humor', 'Horror']","https://www.goodreads.com/book/show/4139247-the-devil-in-the-belfry"
"King Pest","-1","3.17","Edgar Allan Poe","English","19","","","['Short Stories', 'Horror', 'Classics', 'Fiction']","https://www.goodreads.com/book/show/6328751-king-pest"
"Mystification","-1","2.67","Edgar Allan Poe","","10","","2008","['Short Stories', 'Classics', 'Fiction']","https://www.goodreads.com/book/show/3336838-mystification"
"Lionizing","-1","2.75","Edgar Allan Poe","English","18","BookSurge Classics","February 2nd 2004","['Short Stories', 'Classics', 'Humor', 'Fiction', 'Humor', 'Comedy']","https://www.goodreads.com/book/show/6328753-lionizing"
"Silence: A Fable","-1","3.46","Edgar Allan Poe","English","[]","","December 23rd 2010","['Classics', 'Short Stories', 'Horror', 'Fiction', 'Gothic']","https://www.goodreads.com/book/show/10095545-silence"
"Shadow: A Parable","-1","3.24","Edgar Allan Poe","English","[]","","","['Short Stories', 'Classics', 'Horror', 'Literature', '19th Century']","https://www.goodreads.com/book/show/3336858-shadow"
"LÃ©lia","9780785915768","3.76","George Sand","English","237","French & European Publications Inc","December 1st 1988","['Classics', 'Fiction', 'Cultural', 'France', 'Academic', 'College']","https://www.goodreads.com/book/show/794904.L_lia"
"Old Age And Death","-1","4.75","Giacomo Casanova","","[]","","","[]","https://www.goodreads.com/book/show/6654188-old-age-and-death"
"The Phantom Ship","9781846375378","3.49","Frederick Marryat","English","260","Echo Library","January 1st 2006","['Classics', 'Fiction', 'Horror', 'Historical', 'Historical Fiction', 'Fantasy', 'Gothic']","https://www.goodreads.com/book/show/1294145.The_Phantom_Ship"
"Mr. Midshipman Easy","9781404353879","3.8","Frederick Marryat","English","360","IndyPublish","March 31st 2003","['Historical', 'Historical Fiction', 'Fiction', 'Classics', 'Adventure']","https://www.goodreads.com/book/show/341860.Mr_Midshipman_Easy"
"The Pirate  the Three Cutters","9781845882051","3.93","Frederick Marryat","English","384","Nonsuch Publishing","February 1st 2006","['Adventure', 'Pirates', 'Fiction']","https://www.goodreads.com/book/show/2056422.The_Pirate_the_Three_Cutters"
"The Last of the Mohicans (The Leatherstocking Tales #2)","9780553213294","3.7","James Fenimore Cooper","English","410","Bantam Classics","June 1st 1982","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Adventure', 'Literature', 'Historical', 'Literature', 'American', 'Classics', 'Classic Literature', 'Novels', 'War']","https://www.goodreads.com/book/show/38296.The_Last_of_the_Mohicans"
"The Legend of Sleepy Hollow","9780809594085","3.74","Washington Irving","English","108","Wildside Press","March 1st 2004","['Classics', 'Horror', 'Fiction', 'Short Stories', 'Fantasy', 'Gothic', 'Audiobook']","https://www.goodreads.com/book/show/93261.The_Legend_of_Sleepy_Hollow"
"The Night Before Christmas","9780399231902","4.36","Clement C. Moore","English","32","G.P. Putnam's Sons","October 28th 1998","['Childrens', 'Childrens', 'Picture Books', 'Classics', 'Fantasy', 'Holiday', 'Holiday', 'Christmas', 'Kids', 'Childrens', 'Juvenile', 'Childrens', 'Childrens Classics', 'Childrens', 'Storytime']","https://www.goodreads.com/book/show/196970.The_Night_Before_Christmas"
"Confessions of an English Opium Eater","9780140439014","3.3","Thomas de Quincey","English","240","Penguin Classics","March 27th 2003","['Classics', 'Nonfiction', 'Biography', 'Autobiography', 'Memoir', 'Literature', '19th Century']","https://www.goodreads.com/book/show/87635.Confessions_of_an_English_Opium_Eater"
"The Betrothed: I Promessi Sposi (Everyman's Library No. 999)","-1","3.76","Alessandro Manzoni","English","536","J.M. Dent & Sons","1962","['Classics', 'Fiction', 'European Literature', 'Italian Literature', 'Cultural', 'Italy', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/6977270-the-betrothed"
"Don Juan","9780140424522","3.79","George Gordon Byron","English","784","Penguin Classics","August 26th 2004","['Poetry', 'Classics', 'Fiction', 'Literature', 'Literature', '19th Century', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/78249.Don_Juan"
"Wilhelm Meister's Apprenticeship","9780691043449","3.79","Johann Wolfgang von Goethe","English","396","Princeton University Press","April 3rd 1995","['Classics', 'Fiction', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/376160.Wilhelm_Meister_s_Apprenticeship"
"The Last Day of a Condemned Man","9781843910077","3.97","Victor Hugo","English","109","Hesperus Press","July 1st 2002","['Classics', 'European Literature', 'French Literature', 'Historical', 'Historical Fiction', 'Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/63040.The_Last_Day_of_a_Condemned_Man"
"The Private Memoirs and Confessions of a Justified Sinner","9780141441535","3.67","James Hogg","English","320","Penguin Books","May 25th 2006","['Classics', 'Fiction', 'Gothic', 'Horror']","https://www.goodreads.com/book/show/341172.The_Private_Memoirs_and_Confessions_of_a_Justified_Sinner"
"Kenilworth","9780231084727","3.65","Walter Scott","English","541","Columbia University Press","February 20th 2018","['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Historical']","https://www.goodreads.com/book/show/745289.Kenilworth"
"ÐÐ¾ÑÐµ Ð¾Ñ ÑÐ¼Ð°","9785080039157","4.13","Aleksandr Griboyedov","Russian","206","","2001","['Cultural', 'Russia', 'Classics', 'Literature', 'Russian Literature', 'Fiction', 'Plays']","https://www.goodreads.com/book/show/97390._"
"Boris Godunov","9781421919324","3.9","Alexander Pushkin","English","250","IndyPublish.com","August 1st 2005","['Literature', 'Russian Literature', 'Cultural', 'Russia', 'Classics', 'Plays', 'Poetry', 'Fiction', 'Drama']","https://www.goodreads.com/book/show/142238.Boris_Godunov"
"The Pioneers (Leatherstocking Tales, #4)","9780192836670","3.37","James Fenimore Cooper","English","496","Oxford University Press, USA","February 24th 2000","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Literature', 'Adventure', 'Literature', 'American']","https://www.goodreads.com/book/show/38290.The_Pioneers"
"The Pirate","9781402158650","3.71","Walter Scott","","522","Adamant Media Corporation","November 30th 2005","['Classics', 'Fiction', 'Adventure', 'Pirates', 'Historical', 'Historical Fiction', 'Adventure', 'Cultural', 'Scotland', 'Historical', 'Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/6486.The_Pirate"
"Ruslan and Ludmila","9785050047731","4.07","Alexander Pushkin","English","134","Ð­ÐÐ¡ÐÐ","November 1st 2000","['Cultural', 'Russia', 'Poetry', 'Literature', 'Russian Literature', 'Fiction', 'Classics', 'Fantasy']","https://www.goodreads.com/book/show/385028.Ruslan_and_Ludmila"
"Lamia, Isabella, the Eve of St.Agnes and Other Poems","9780140437201","3.94","John Keats","","128","Penguin Books Ltd","May 6th 1999","['Poetry', 'Classics']","https://www.goodreads.com/book/show/1488393.Lamia_Isabella_the_Eve_of_St_Agnes_and_Other_Poems"
"Tamerlane and Other Poems","9780557239252","3.61","Edgar Allan Poe","English","56","lulu.com","March 16th 2010","['Poetry', 'Classics', 'Literature', '19th Century', 'Gothic', 'Literature', 'American']","https://www.goodreads.com/book/show/8598142-tamerlane-and-other-poems"
