"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"Winning Low Limit Hold'em","9781886070233","3.74","Lee Jones","English","276","Conjelco","June 1st 2005","['Nonfiction', 'Reference', 'Sports and Games', 'Games']","https://www.goodreads.com/book/show/7545.Winning_Low_Limit_Hold_em"
"Supreme Conflict: The Inside Story of the Struggle for Control of the United States Supreme Court","9781594201011","3.84","Jan Crawford Greenburg","English","368","Penguin Press HC, The","January 23rd 2007","['Law', 'Nonfiction', 'Politics', 'History', 'North American Hi...', 'American History']","https://www.goodreads.com/book/show/78672.Supreme_Conflict"
"Up in Honey's Room","9780060724245","3.41","Elmore Leonard","English","292","William Morrow","May 8th 2007","['Fiction', 'Mystery', 'Crime', 'Mystery', 'Thriller']","https://www.goodreads.com/book/show/288956.Up_in_Honey_s_Room"
"Jane Austen: A Life","9780143035169","3.84","Carol Shields","English","192","Penguin Books","May 31st 2005","['Biography', 'Nonfiction', 'History', 'Biography Memoir']","https://www.goodreads.com/book/show/31678.Jane_Austen"
"The Assassins of Tamurin","9780380806218","3.9","S.D. Tower","English","464","Harper Voyager","December 30th 2003","['Fantasy', 'Romance', 'Fiction', 'Young Adult', 'Adventure']","https://www.goodreads.com/book/show/43684.The_Assassins_of_Tamurin"
"Getting Over It","9780060988241","3.53","Anna Maxted","English","416","William Morrow Paperbacks","April 24th 2001","['Womens Fiction', 'Chick Lit', 'Fiction', 'Romance']","https://www.goodreads.com/book/show/33770.Getting_Over_It"
"Perfect Circle","9781931520119","3.8","Sean Stewart","English","243","Small Beer Press","June 1st 2004","['Fantasy', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Horror', 'Paranormal', 'Ghosts']","https://www.goodreads.com/book/show/23249.Perfect_Circle"
"Waiting for Snow in Havana: Confessions of a Cuban Boy","9780743246415","3.8","Carlos Eire","English","400","Free Press","January 13th 2004","['Autobiography', 'Memoir', 'Nonfiction', 'Biography']","https://www.goodreads.com/book/show/201113.Waiting_for_Snow_in_Havana"
"The New Girl (Allie Finkle's Rules for Girls, #2)","9780545040426","3.87","Meg Cabot","English","240","Scholastic Press","August 1st 2009","['Childrens', 'Realistic Fiction', 'Childrens', 'Middle Grade']","https://www.goodreads.com/book/show/6641177-the-new-girl"
"Girl at Sea","9780060541453","3.71","Maureen Johnson","English","323","Harper Teen","June 1st 2007","['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Young Adult', 'Teen']","https://www.goodreads.com/book/show/1437514.Girl_at_Sea"
"Wreck This Journal","9780399533464","4.18","Keri Smith","English","192","Perigee Trade","June 5th 2007","['Nonfiction', 'Art']","https://www.goodreads.com/book/show/428862.Wreck_This_Journal"
"She Lover Of Death (Erast Fandorin Mysteries, #8)","9780753827215","3.85","Boris Akunin","English","263","Phoenix","September 1st 2010","['Cultural', 'Russia', 'Mystery', 'Fiction', 'Historical', 'Historical Fiction', 'Mystery', 'Crime', 'Mystery', 'Detective', 'Historical']","https://www.goodreads.com/book/show/6408618-she-lover-of-death"
"Fallout","9780688172022","3.82","James W. Huston","English","384","William Morrow","June 5th 2001","['Fiction', 'Thriller', 'Action']","https://www.goodreads.com/book/show/1214696.Fallout"
"The Beatles: The Biography","9780316013314","4.14","Bob Spitz","English","983","Little Brown","October 10th 2005","['Music', 'Biography', 'Nonfiction']","https://www.goodreads.com/book/show/35539.The_Beatles"
"Living on the Black","9780316113915","3.78","John Feinstein","English","515","Little Brown and Company","May 1st 2008","['Sports and Games', 'Sports', 'Sports', 'Baseball', 'Nonfiction', 'Biography']","https://www.goodreads.com/book/show/2135562.Living_on_the_Black"
"The Quest Begins (Seekers, #1)","9780060871222","3.88","Erin Hunter","English","320","HarperCollins","May 27th 2008","['Fantasy', 'Animals', 'Adventure']","https://www.goodreads.com/book/show/2257949.The_Quest_Begins"
"The Jesus Creed: Loving God, Loving Others","9780567040336","4.0","Scot McKnight","English","335","","August 1st 2004","['Religion', 'Theology', 'Religion', 'Christianity', 'Christian', 'Christian', 'Christian Living', 'Spirituality', 'Religion', 'Nonfiction']","https://www.goodreads.com/book/show/283436.The_Jesus_Creed"
"The Winter Ground (Dandy Gilver, #4)","9780340935347","3.69","Catriona McPherson","English","336","Hodder & Stoughton","September 4th 2008","['Mystery', 'Fiction', 'Mystery', 'Crime', 'Historical', 'Historical Fiction', 'Historical', 'Mystery', 'Historical Mystery']","https://www.goodreads.com/book/show/3133631-the-winter-ground"
"Lies Women Believe: And the Truth that Sets them Free","9780802472960","4.11","Nancy Leigh DeMoss","English","284","Moody Publishers","January 1st 2001","['Christian', 'Nonfiction', 'Christian', 'Christian Living', 'Religion', 'Christianity', 'Womens', 'Religion', 'Faith']","https://www.goodreads.com/book/show/109499.Lies_Women_Believe"
"The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment","9780393703276","4.23","Babette Rothschild","English","208","W. W. Norton  Company","October 17th 2000","['Nonfiction', 'Psychology', 'Health', 'Mental Health']","https://www.goodreads.com/book/show/35329.The_Body_Remembers"
"ÐÐ¸Ð½ÐºÐ°","9785699363094","4.66","Valentina Oseeva","Russian","640","Ð­ÐÐ¡ÐÐ","2009","['Literature', 'Russian Literature', 'Cultural', 'Russia', 'Childrens']","https://www.goodreads.com/book/show/9239858"
"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","9780151010981","4.0","Carol Tavris","English","304","Houghton Mifflin Harcourt","May 7th 2007","['Nonfiction', 'Science', 'Psychology', 'Self Help', 'Sociology', 'Business']","https://www.goodreads.com/book/show/522525.Mistakes_Were_Made_But_Not_by_Me_"
"Doctor Who: The Fearmonger","9781844350445","3.76","Jonathan Blum","English","[]","Big Finish Productions","February 29th 2000","['Media Tie In', 'Doctor Who', 'Science Fiction', 'Audiobook', 'Fiction']","https://www.goodreads.com/book/show/228766.Doctor_Who"
"Mill Girl: A Victorian Girl's Diary, 1842-1843","9781407103730","3.62","Sue Reid","English","192","Scholastic","May 5th 2008","['Historical', 'Historical Fiction', 'Historical', 'Childrens', 'Fiction']","https://www.goodreads.com/book/show/3133537-mill-girl"
"The Immaculate Deception (Jonathan Argyll, #7)","9780743212571","3.64","Iain Pears","English","224","Scribner Book Company","October 30th 2000","['Mystery', 'Fiction', 'Art', 'Cultural', 'Italy', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/487824.The_Immaculate_Deception"
"The Constant Gardener","9780743287203","3.78","John le CarrÃ©","English","496","Scribner","August 26th 2005","['Fiction', 'Thriller', 'Mystery', 'Cultural', 'Africa', 'Spy Thriller', 'Espionage']","https://www.goodreads.com/book/show/19000.The_Constant_Gardener"
"The Girl in the Tangerine Scarf","9780786715190","3.72","Mohja Kahf","English","448","PublicAffairs","September 12th 2006","['Fiction', 'Religion', 'Religion', 'Islam', 'Womens']","https://www.goodreads.com/book/show/89754.The_Girl_in_the_Tangerine_Scarf"
"Like Dandelion Dust","9781931722858","4.23","Karen Kingsbury","English","384","Center Street","June 15th 2006","['Christian Fiction', 'Fiction', 'Christian']","https://www.goodreads.com/book/show/376641.Like_Dandelion_Dust"
"Black Cat, Volume 08","9781421510378","4.26","Kentaro Yabuki","English","216","VIZ Media LLC","May 1st 2007","['Sequential Art', 'Manga', 'Fantasy', 'Comics Manga', 'Manga', 'Shonen', 'Action']","https://www.goodreads.com/book/show/224591.Black_Cat_Volume_08"
"The Physician's Tale (The Plague Tales, #3)","9780385335058","3.93","Ann  Benson","English","528","Delacorte Press","November 28th 2006","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Science Fiction']","https://www.goodreads.com/book/show/242302.The_Physician_s_Tale"
"Break of Dawn (Vampire Babylon, #3)","9780441016297","3.71","Chris Marie Green","English","336","Ace","September 2nd 2008","['Fantasy', 'Urban Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance']","https://www.goodreads.com/book/show/3204104-break-of-dawn"
"A Fiery Peace in a Cold War: Bernard Schriever and the Ultimate Weapon","9780679422846","3.79","Neil Sheehan","English","560","Random House","September 22nd 2009","['History', 'Nonfiction', 'Biography', 'War', 'Politics', 'War', 'Military', 'North American Hi...', 'American History']","https://www.goodreads.com/book/show/6377338-a-fiery-peace-in-a-cold-war"
"Fullmetal Alchemist, Vol. 14 (Fullmetal Alchemist, #14)","9781421513799","4.6","Hiromu Arakawa","English","192","VIZ Media LLC","August 14th 2007","['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction', 'Science Fiction', 'Young Adult']","https://www.goodreads.com/book/show/26422.Fullmetal_Alchemist_Vol_14"
"The Wolf of Wall Street (The Wolf of Wall Street, #1)","9780553805468","3.68","Jordan Belfort","English","528","Bantam","September 25th 2007","['Nonfiction', 'Biography', 'Autobiography', 'Memoir', 'Business']","https://www.goodreads.com/book/show/522776.The_Wolf_of_Wall_Street"
"Quiet Meg (Regency Trilogy, #1)","9780803499065","4.12","Sherry Lynn Ferguson","English","265","Montlake Romance","June 1st 2008","['Romance', 'Historical', 'Regency', 'Historical', 'Historical Fiction', 'Historical Romance', 'Regency Romance', 'Romance', 'Historical Romance', 'Historical']","https://www.goodreads.com/book/show/4033156-quiet-meg"
"The Heart's Traffic","9780980040722","4.48","Ching-In Chen","English","120","Arktoi Books","February 15th 2009","['Poetry', 'Glbt', 'Queer', 'Fiction', 'Lgbt']","https://www.goodreads.com/book/show/5084687-the-heart-s-traffic"
"Tintentod (Tintenwelt, #3)","9783791504766","3.94","Cornelia Funke","German","761","Cecilie Dressler Verlag","September 28th 2007","['Fiction', 'Young Adult', 'Fantasy', 'Adventure']","https://www.goodreads.com/book/show/1574434.Tintentod"
"Jesus Land: A Memoir","-1","3.97","Julia Scheeres","English","384","Counterpoint Press","March 2009","['Autobiography', 'Memoir', 'Nonfiction', 'Religion', 'Biography']","https://www.goodreads.com/book/show/6597487-jesus-land"
"The Children's Treasury of Classic Poetry","9780760722664","4.2","Nicola Baxter","English","176","Barnes and Noble","September 1st 2000","['Poetry', 'Reference']","https://www.goodreads.com/book/show/3667306-the-children-s-treasury-of-classic-poetry"
"Wish You Were Here","9781857236873","3.65","Tom Holt","English","352","Orbit","March 18th 1999","['Fantasy', 'Humor', 'Humor', 'Comedy', 'Fiction']","https://www.goodreads.com/book/show/1125844.Wish_You_Were_Here"
"One of a Kind: The Rise and Fall of Stuey ""The Kid"" Ungar, the World's Greatest Poker Player","9780743476584","4.07","Nolan Dalla","English","[]","Atria Books","June 28th 2005","['Biography', 'Nonfiction', 'Sports and Games', 'Sports', 'Sports and Games', 'Games']","https://www.goodreads.com/book/show/1378591.One_of_a_Kind"
"Positively Fifth Street: Murderers, Cheetahs, and Binion's World Series of Poker","9780312422523","3.85","James McManus","English","448","Picador","March 1st 2004","['Nonfiction', 'Autobiography', 'Memoir', 'Sports and Games', 'Sports', 'Crime', 'True Crime']","https://www.goodreads.com/book/show/113537.Positively_Fifth_Street"
"Warriors of God: Richard the Lionheart and Saladin in the Third Crusade","9780385495622","3.94","James Reston Jr.","English","448","Anchor","May 14th 2002","['History', 'Nonfiction', 'Biography', 'Historical', 'Medieval', 'Religion']","https://www.goodreads.com/book/show/55702.Warriors_of_God"
"L.A. Candy (L.A. Candy, #1)","9780061767586","3.36","Lauren Conrad","English","326","HarperCollins","June 16th 2009","['Young Adult', 'Womens Fiction', 'Chick Lit', 'Fiction', 'Contemporary']","https://www.goodreads.com/book/show/4758093-l-a-candy"
"Happyslapped by a Jellyfish: The Words of Karl Pilkington","9781405328470","3.94","Karl Pilkington","English","220","Dorling Kindersley","2007","['Nonfiction', 'Humor', 'Travel', 'Humor', 'Comedy', 'Biography', 'Biography', 'Autobiography', 'Humor', 'Funny', 'Autobiography', 'Memoir', 'Writing', 'Essays', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/1240548.Happyslapped_by_a_Jellyfish"
"B Is for Bad Poetry","9781402767876","4.18","Pamela August Russell","English","128","Sterling","October 6th 2009","['Poetry', 'Humor', 'Fiction']","https://www.goodreads.com/book/show/6585766-b-is-for-bad-poetry"
"Dawn's Light (Restoration, #4)","9780310257707","4.41","Terri Blackstock","English","411","Zondervan Publishing Company","April 22nd 2008","['Christian Fiction', 'Christian', 'Fiction', 'Mystery', 'Suspense']","https://www.goodreads.com/book/show/1960570.Dawn_s_Light"
"Do-It-Yourself Book","9780810979772","4.18","Jeff Kinney","English","224","Harry N. Abrams","October 1st 2008","['Childrens', 'Fiction', 'Realistic Fiction', 'Humor', 'Sequential Art', 'Graphic Novels', 'Humor', 'Funny', 'Childrens', 'Middle Grade', 'Diary', 'Humor', 'Comedy', 'Young Adult']","https://www.goodreads.com/book/show/3157876-do-it-yourself-book"
"Leaving the Bellweathers","9781606840061","3.6","Kristin Clark Venuti","English","256","EgmontUSA","September 22nd 2009","['Childrens', 'Middle Grade', 'Humor', 'Fiction', 'Childrens', 'Juvenile', 'Childrens', 'Family', 'Humor', 'Funny']","https://www.goodreads.com/book/show/6078198-leaving-the-bellweathers"
"The Sanctuary","9780525950295","3.66","Raymond Khoury","English","432","Dutton","August 21st 2007","['Thriller', 'Fiction', 'Mystery', 'Historical', 'Historical Fiction', 'Adventure']","https://www.goodreads.com/book/show/376008.The_Sanctuary"
"Dark Gold (Dark, #3)","9780843958447","4.16","Christine Feehan","English","382","Love Spell","March 1st 2007","['Romance', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Romance', 'Paranormal Romance', 'Fantasy']","https://www.goodreads.com/book/show/108385.Dark_Gold"
"Lily B. on the Brink of Cool","9780060005887","3.68","Elizabeth Cody Kimmel","English","245","Harpercoll","May 3rd 2005","['Realistic Fiction', 'Childrens', 'Childrens', 'Middle Grade', 'Fiction']","https://www.goodreads.com/book/show/705846.Lily_B_on_the_Brink_of_Cool"
"The Dog Is Not a Toy: House Rule #4","9780740713927","4.13","Darby Conley","English","128","Andrews McMeel Publishing","March 27th 2001","['Sequential Art', 'Comics', 'Fiction', 'Humor', 'Sequential Art', 'Comic Strips', 'Graphic Novels Comics']","https://www.goodreads.com/book/show/374415.The_Dog_Is_Not_a_Toy"
"The Beatles Anthology","9780811826846","4.37","The Beatles","English","368","Chronicle Books","September 1st 2000","['Music', 'Nonfiction', 'Biography', 'History']","https://www.goodreads.com/book/show/676555.The_Beatles_Anthology"
"Theodore Roosevelt and World Order: Police Power in International Relations","9781574888843","3.33","James R. Holmes","English","336","Potomac Books","April 1st 2007","['History', 'Nonfiction', 'Biography', 'Politics', 'Presidents']","https://www.goodreads.com/book/show/450386.Theodore_Roosevelt_and_World_Order"
"Salt Water Taffy, vol. 1: The Legend of Old Salty","9781932664942","3.75","Matthew Loux","English","96","Oni Press","May 7th 2008","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Childrens', 'Childrens', 'Middle Grade', 'Adventure', 'Fantasy', 'Childrens', 'Juvenile']","https://www.goodreads.com/book/show/2210656.Salt_Water_Taffy_vol_1"
"The Potter's Field (Inspector Montalbano, #13)","9780143120131","4.03","Andrea Camilleri","English","288","Penguin Books","September 27th 2011","['Mystery', 'Mystery', 'Crime', 'Cultural', 'Italy', 'Fiction', 'European Literature', 'Italian Literature']","https://www.goodreads.com/book/show/11065263-the-potter-s-field"
"The Ashleys (The Ashleys, #1)","9781416934066","3.51","Melissa de la Cruz","English","246","Simon & Schuster Books for Young Readers","January 8th 2008","['Young Adult', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Realistic Fiction', 'Childrens', 'Middle Grade', 'Fiction', 'Drama', 'Young Adult', 'Teen', 'Romance', 'Childrens']","https://www.goodreads.com/book/show/501851.The_Ashleys"
