Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL,,,,,,,,
"Revelation (Private, #8)",9781416958833,https://dj6cnfthgyqas.cloudfront.net/1416958835-original.jpg,,,$9.57,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416958833,$11.99,http://www.indiebound.org/book/9781416958833?aff=rifflebooks,,,,,,,,
It's Not About the Tapas: A Spanish Adventure on Two Wheels,9780385339926,https://dj6cnfthgyqas.cloudfront.net/0385339925-original.jpg,$13.99,https://play.google.com/store/books/details/Polly_Evans_It_s_Not_About_the_Tapas?id=HnPJwFhDRloC,$11.30,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385339926,$16.00,http://www.indiebound.org/book/9780385339926?aff=rifflebooks,,,,,,,,
"Magic and Other Misdemeanors (The Sisters Grimm, #5)",9780810993587,https://dj6cnfthgyqas.cloudfront.net/B004WOGZ5O-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Michael_Buckley_Magic_and_Other_Misdemeanors?id=AQAAAICay1xL1M,$14.03,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780810993587,$16.95,http://www.indiebound.org/book/9780810993587?aff=rifflebooks,,,,,,,,
Butterflies,9780207198502,https://dj6cnfthgyqas.cloudfront.net/0207198500-original.jpg,$5.99,https://play.google.com/store/books/details/Dianna_Hutts_Aston_A_Butterfly_Is_Patient?id=nZA3AAAAQBAJ,$0.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780207198502,,,,,,,,,,
"Glass (Crank, #2)",9781416940906,https://dj6cnfthgyqas.cloudfront.net/1416940901-original.jpg,,,$15.35,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416940906,$21.99,http://www.indiebound.org/book/9781416940906?aff=rifflebooks,,,,,,,,
Time Spike,9781416555384,https://dj6cnfthgyqas.cloudfront.net/1416555382-original.jpg,$6.00,https://play.google.com/store/books/details/Eric_Flint_Time_Spike?id=kbp0CwAAQBAJ,$19.20,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416555384,$24.00,http://www.indiebound.org/book/9781416555384?aff=rifflebooks,,,,,,,,
Dead Angler,9781440531439,https://dj6cnfthgyqas.cloudfront.net/B005I5EMJM-original.jpg,$7.99,https://play.google.com/store/books/details/Victoria_Houston_Dead_Angler?id=fhPtDQAAQBAJ,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781440531439,,,,,,,,,,
"The Kings of Clonmel (Ranger's Apprentice, #8)",9781741663013,https://dj6cnfthgyqas.cloudfront.net/1741663016-original.jpg,$28.95,https://play.google.com/store/audiobooks/details/John_Flanagan_Ranger_s_Apprentice_Book_8_Kings_of?id=AQAAAADEPh4-yM,,,,,,,,,,,,
The Emperor's Children,9780307264190,https://dj6cnfthgyqas.cloudfront.net/B000JMKR6G-original.jpg,$12.99,https://play.google.com/store/books/details/Claire_Messud_The_Emperor_s_Children?id=dVImniq9amoC,$23.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307264190,$25.00,http://www.indiebound.org/book/9780307264190?aff=rifflebooks,,,,,,,,
"Astro City, Vol. 4: The Tarnished Angel",9781563896637,https://dj6cnfthgyqas.cloudfront.net/156389663X-original.jpg,$17.72,https://play.google.com/store/books/details/Kurt_Busiek_Astro_City_Vol_2_Confession?id=iGxYCgAAQBAJ,$13.72,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781563896637,$19.99,http://www.indiebound.org/book/9781563896637?aff=rifflebooks,,,,,,,,
Grace (Eventually): Thoughts on Faith,9781594489426,https://dj6cnfthgyqas.cloudfront.net/1594489424-original.jpg,$13.99,https://play.google.com/store/books/details/Anne_Lamott_Grace_Eventually?id=gf10PE7nwsQC,$22.94,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594489426,$24.95,http://www.indiebound.org/book/9781594489426?aff=rifflebooks,,,,,,,,
"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",9780399154096,https://dj6cnfthgyqas.cloudfront.net/0399154094-original.jpg,$16.95,https://play.google.com/store/audiobooks/details/Kate_Jacobs_The_Friday_Night_Knitting_Club?id=AQAAAAAqt0u3cM,$21.46,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780399154096,$22.95,http://www.indiebound.org/book/9780399154096?aff=rifflebooks,,,,,,,,
"The Triumph of the Sun (Courtney, #12)",9780312939182,https://dj6cnfthgyqas.cloudfront.net/0312939183-original.jpg,$39.45,https://play.google.com/store/audiobooks/details/Wilbur_Smith_The_Triumph_of_the_Sun?id=AQAAAAAmpQKlNM,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312939182,$8.99,http://www.indiebound.org/book/9780312939182?aff=rifflebooks,,,,,,,,
The Noble Outlaw (Crowner John Mystery #11),9780743294980,https://dj6cnfthgyqas.cloudfront.net/074329498X-original.jpg,$8.99,https://play.google.com/store/books/details/Bernard_Knight_A_Plague_of_Heretics?id=HeVdAAAAQBAJ,$23.21,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743294980,,,,,,,,,,
Painted Shadow,9780385499927,https://dj6cnfthgyqas.cloudfront.net/0385499922-original.jpg,$20.99,https://play.google.com/store/books/details/Carole_Seymour_Jones_Painted_Shadow?id=8kjIGXISK3YC,$23.73,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385499927,,,,,,,,,,
It's Good to Be the King...Sometimes,9780743457675,https://dj6cnfthgyqas.cloudfront.net/0743457676-original.jpg,$19.99,https://play.google.com/store/books/details/Jerry_Lawler_It_s_Good_to_Be_the_King_Sometimes?id=Qv83yXvjPOkC,$19.24,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743457675,,,,,,,,,,
Ik wil een vent!,9789022986967,,,,,,,,,,,,,,,
The Seduction of Water,9780345450913,https://dj6cnfthgyqas.cloudfront.net/0345450914-original.jpg,$13.99,https://play.google.com/store/books/details/Carol_Goodman_The_Seduction_of_Water?id=XHilIaby-O0C,$11.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345450913,$13.95,http://www.indiebound.org/book/9780345450913?aff=rifflebooks,,,,,,,,
The Noughties 2000 2009: A Decade That Changed The World,9781854585356,https://dj6cnfthgyqas.cloudfront.net/1854585355-original.jpg,,,,,,,,,,,,,,
"We Were There: Voices of African American Veterans, from World War II to the War in Iraq",9780060751593,https://dj6cnfthgyqas.cloudfront.net/0060751592-original.jpg,$11.99,https://play.google.com/store/books/details/Yvonne_Latty_We_Were_There?id=1oizJAkfz5oC,$15.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060751593,$15.99,http://www.indiebound.org/book/9780060751593?aff=rifflebooks,,,,,,,,
Hector and the Search for Happiness,9780143118398,https://dj6cnfthgyqas.cloudfront.net/0143118390-original.jpg,$7.38,https://play.google.com/store/books/details/Fran%C3%A7ois_Lelord_Hector_and_the_Search_for_Happines?id=nTJDAgAAQBAJ,$11.03,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780143118398,$16.00,http://www.indiebound.org/book/9780143118398?aff=rifflebooks,,,,,,,,
"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",9781408309520,https://dj6cnfthgyqas.cloudfront.net/1408309521-original.jpg,$16.99,https://play.google.com/store/books/details/Ally_Carter_Gallagher_Girls_The_Plaid_Collection?id=Ndf3AQAAQBAJ,,,,,,,,,,,,
"Valley of Bones (Jimmy Paz, #2)",9780060577667,https://dj6cnfthgyqas.cloudfront.net/0060577665-original.jpg,$11.99,https://play.google.com/store/books/details/Michael_Gruber_Valley_of_Bones?id=GTjbqMN_FW0C,$23.01,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060577667,$24.95,http://www.indiebound.org/book/9780060577667?aff=rifflebooks,,,,,,,,
"Firestar's Quest (Warriors Super Edition, #1)",9780061131646,https://dj6cnfthgyqas.cloudfront.net/0061131644-original.jpg,$9.99,https://play.google.com/store/books/details/Erin_Hunter_Warriors_Super_Edition_Firestar_s_Ques?id=1GJdyuj8yX0C,$12.36,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061131646,$17.99,http://www.indiebound.org/book/9780061131646?aff=rifflebooks,,,,,,,,
Hot Sour Salty Sweet: A Culinary Journey Through Southeast Asia,9781579651145,https://dj6cnfthgyqas.cloudfront.net/1579651143-original.jpg,,,$50.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781579651145,$50.00,http://www.indiebound.org/book/9781579651145?aff=rifflebooks,,,,,,,,
I See You Everywhere,9780375422751,https://dj6cnfthgyqas.cloudfront.net/0375422757-original.jpg,$13.99,https://play.google.com/store/books/details/Julia_Glass_I_See_You_Everywhere?id=oGsMz2xCmcoC,$22.94,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375422751,$24.95,http://www.indiebound.org/book/9780375422751?aff=rifflebooks,,,,,,,,
Civil War: The Road to Civil War,-1,,,https://play.google.com/store/books/series?id=vtrwFwAAABBPzM,,,,,,,,,,,,
"A Strong and Sudden Thaw (A Strong and Sudden Thaw, #1)",9780978753115,https://dj6cnfthgyqas.cloudfront.net/0978753119-original.jpg,$3.84,https://play.google.com/store/books/details/Donna_Lea_Simpson_A_Lady_s_Choice?id=IgW5DQAAQBAJ,$12.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780978753115,,,,,,,,,,
"Fullmetal Alchemist, Vol. 9 (Fullmetal Alchemist, #9)",9781421504605,https://dj6cnfthgyqas.cloudfront.net/142150460X-original.jpg,,,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781421504605,$9.99,http://www.indiebound.org/book/9781421504605?aff=rifflebooks,,,,,,,,
"Mrs. Jeffries and the Feast of St. Stephen (Mrs. Jeffries, #23)",9780425217313,https://dj6cnfthgyqas.cloudfront.net/0425217310-original.jpg,$8.99,https://play.google.com/store/books/details/Emily_Brightwell_Mrs_Jeffries_and_the_Feast_of_St?id=rcaSSYhWCKIC,$21.21,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425217313,,,,,,,,,,
"The Singing (The Books of Pellinor, #4)",9781406308020,https://dj6cnfthgyqas.cloudfront.net/1406308021-original.jpg,$9.99,https://play.google.com/store/books/details/Alison_Croggon_The_Singing?id=D9dIAgAAQBAJ,,,,,,,,,,,,
Defeat of Solidarity: Anger and Politics in Postcommunist Europe,9780801473432,https://dj6cnfthgyqas.cloudfront.net/0801473438-original.jpg,,,$24.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780801473432,$24.95,http://www.indiebound.org/book/9780801473432?aff=rifflebooks,,,,,,,,
"The Seventies: The Great Shift in American Culture, Society, and Politics",9780684828145,https://dj6cnfthgyqas.cloudfront.net/0684828146-original.jpg,$19.99,https://play.google.com/store/books/details/Bruce_J_Schulman_The_Seventies?id=9H2YplGQb5MC,$24.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780684828145,,,,,,,,,,
Next Man Up: A Year Behind the Lines in Today's NFL,9780316009645,https://dj6cnfthgyqas.cloudfront.net/0316009644-original.jpg,$14.99,https://play.google.com/store/books/details/John_Feinstein_Next_Man_Up?id=qLAAHVIDwMsC,$20.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316009645,,,,,,,,,,
Booty Nomad,9781401359645,https://dj6cnfthgyqas.cloudfront.net/1401359647-original.jpg,$8.99,https://play.google.com/store/books/details/Lynne_Russell_How_to_Win_Friends_Kick_Ass_and_Infl?id=DbEaCgAAQBAJ,$11.45,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781401359645,$12.95,http://www.indiebound.org/book/9781401359645?aff=rifflebooks,,,,,,,,
The Speckled People: A Memoir of a Half-Irish Childhood,9780007156634,https://dj6cnfthgyqas.cloudfront.net/0007156634-original.jpg,,,$9.93,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780007156634,$13.99,http://www.indiebound.org/book/9780007156634?aff=rifflebooks,,,,,,,,
The Mermaid of Penperro,9780505524379,https://dj6cnfthgyqas.cloudfront.net/0505524376-original.jpg,,,$5.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780505524379,,,,,,,,,,
"Paradise Lost (Private, #9)",9781416958840,https://dj6cnfthgyqas.cloudfront.net/1416958843-original.jpg,,,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416958840,$9.99,http://www.indiebound.org/book/9781416958840?aff=rifflebooks,,,,,,,,
"How to Be a Pirate (How to Train Your Dragon, #2)",9780316155984,https://dj6cnfthgyqas.cloudfront.net/0316155985-original.jpg,,,$9.51,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316155984,$13.99,http://www.indiebound.org/book/9780316155984?aff=rifflebooks,,,,,,,,
"Secrets, Lies, and Algebra",-1,,$7.99,https://play.google.com/store/books/details/Wendy_Lichtman_Do_the_Math_Secrets_Lies_and_Algebr?id=GBjCt2g8qxYC,,,,,,,,,,,,
"Once Upon a Crime (The Sisters Grimm, #4)",9780810916104,https://dj6cnfthgyqas.cloudfront.net/B004WOGX10-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Michael_Buckley_Once_Upon_a_Crime?id=AQAAAICaCzuLsM,$10.79,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780810916104,$16.95,http://www.indiebound.org/book/9780810916104?aff=rifflebooks,,,,,,,,
Follow the Blue,9781865084008,https://dj6cnfthgyqas.cloudfront.net/186508400X-original.jpg,$10.99,https://play.google.com/store/books/details/Jane_Straus_The_Blue_Book_of_Grammar_and_Punctuati?id=7jKpAgAAQBAJ,,,,,,,,,,,,
"Farthing (Small Change, #1)",9780765314215,https://dj6cnfthgyqas.cloudfront.net/0765314215-original.jpg,$10.99,https://play.google.com/store/books/details/Jo_Walton_Farthing?id=L-WzZuuUeyEC,$23.73,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780765314215,$25.95,http://www.indiebound.org/book/9780765314215?aff=rifflebooks,,,,,,,,
"Panda Bear, Panda Bear, What Do You See?",9780805017588,https://dj6cnfthgyqas.cloudfront.net/0805017585-original.jpg,$9.99,https://play.google.com/store/books/details/Bill_Martin_Jr_Panda_Bear_Panda_Bear_What_Do_You_S?id=pA2pAgAAQBAJ,$14.93,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780805017588,$18.99,http://www.indiebound.org/book/9780805017588?aff=rifflebooks,,,,,,,,
"The Cavern of the Fear (Deltora Shadowlands, #1)",9780439394918,https://dj6cnfthgyqas.cloudfront.net/0439394910-original.jpg,,,$5.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780439394918,$5.99,http://www.indiebound.org/book/9780439394918?aff=rifflebooks,,,,,,,,
The Beach House,9780446612548,https://dj6cnfthgyqas.cloudfront.net/0446612545-original.jpg,$12.99,https://play.google.com/store/books/details/Mary_Alice_Monroe_Beach_House_for_Rent?id=yitpDQAAQBAJ,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780446612548,$7.99,http://www.indiebound.org/book/9780446612548?aff=rifflebooks,,,,,,,,
The Death-Ray,9781770460515,https://dj6cnfthgyqas.cloudfront.net/1770460519-original.jpg,Free,https://play.google.com/store/books/details/Tom_Lichtenberg_Death_Ray_Butterfly?id=CI4juf9-vD0C,$16.80,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781770460515,$19.95,http://www.indiebound.org/book/9781770460515?aff=rifflebooks,,,,,,,,
"Blown Away (Frank Corso, #6)",9780060874414,,,,,,,,,,,,,,,
Thunder and Rain,9781455503988,https://dj6cnfthgyqas.cloudfront.net/B0073J65VO-original.jpg,$12.99,https://play.google.com/store/books/details/Charles_Martin_Thunder_and_Rain?id=kaZhVPmBov8C,$20.56,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781455503988,$21.99,http://www.indiebound.org/book/9781455503988?aff=rifflebooks,,,,,,,,
A Drowned Maiden's Hair,9780763629304,https://dj6cnfthgyqas.cloudfront.net/0763629308-original.jpg,$8.00,https://play.google.com/store/books/details/Laura_Amy_Schlitz_A_Drowned_Maiden_s_Hair?id=eNVIAgAAQBAJ,$14.96,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780763629304,$16.99,http://www.indiebound.org/book/9780763629304?aff=rifflebooks,,,,,,,,
"Enchanted, Inc. (Enchanted, Inc., #1)",9780345481252,https://dj6cnfthgyqas.cloudfront.net/0345481259-original.jpg,,,$15.34,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345481252,$16.00,http://www.indiebound.org/book/9780345481252?aff=rifflebooks,,,,,,,,
All Souls,9780151014491,https://dj6cnfthgyqas.cloudfront.net/0151014493-original.jpg,$8.40,https://play.google.com/store/books/details/Michael_Patrick_MacDonald_All_Souls?id=JB05a1aXdooC,$20.79,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780151014491,,,,,,,,,,
Provincializing Europe: Postcolonial Thought and Historical Difference,9780691130019,https://dj6cnfthgyqas.cloudfront.net/0691130019-original.jpg,$31.27,https://play.google.com/store/books/details/Dipesh_Chakrabarty_Provincializing_Europe?id=QqDa4tGENvYC,,,$32.95,http://www.indiebound.org/book/9780691130019?aff=rifflebooks,,,,,,,,
The Hardcore Diaries,9781416531579,https://dj6cnfthgyqas.cloudfront.net/1416531572-original.jpg,$16.99,https://play.google.com/store/books/details/Mick_Foley_Hardcore_Diaries?id=24iJGrv09z4C,$24.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416531579,,,,,,,,,,
De kracht van een vrouw,9789044507379,https://dj6cnfthgyqas.cloudfront.net/9044507370-original.jpg,Free,https://play.google.com/store/books/details/J_S_van_de_Merwe_Rochemaure?id=U8JOAAAAcAAJ,,,,,,,,,,,,
A More Unbending Battle: The Harlem Hellfighter's Struggle for Freedom in WWI and Equality at Home,9780465003174,https://dj6cnfthgyqas.cloudfront.net/0465003176-original.jpg,$26.99,https://play.google.com/store/books/details/Peter_Nelson_A_More_Unbending_Battle?id=Z_tPQE1-14YC,$29.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780465003174,$29.99,http://www.indiebound.org/book/9780465003174?aff=rifflebooks,,,,,,,,
Doctor Who: The Apocalypse Element,9781903654019,,,,,,,,,,,,,,,
"The Magicians (The Magicians, #1)",9780452296299,https://dj6cnfthgyqas.cloudfront.net/0452296293-original.jpg,,,$11.15,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780452296299,$17.00,http://www.indiebound.org/book/9780452296299?aff=rifflebooks,,,,,,,,
"Peter and the Starcatchers (Peter and the Starcatchers, #1)",9781406303407,https://dj6cnfthgyqas.cloudfront.net/1406303402-original.jpg,,,,,,,,,,,,,,
"A Dark Night Hidden (Hawkenlye Mysteries, #6)",9780340793329,https://dj6cnfthgyqas.cloudfront.net/0340793325-original.jpg,$7.99,https://play.google.com/store/books/details/Alys_Clare_Fortune_Like_the_Moon?id=VOY5AgAAQBAJ,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780340793329,$9.99,http://www.indiebound.org/book/9780340793329?aff=rifflebooks,,,,,,,,
"The Frog Princess (Tales of the Frog Princess, #1)",9781439545577,,,,,,,,,,,,,,,
Making Friends with Death: A Buddhist Guide to Encountering Mortality,9781570623325,https://dj6cnfthgyqas.cloudfront.net/1570623325-original.jpg,$14.74,https://play.google.com/store/books/details/Judith_L_Lief_Making_Friends_with_Death?id=X2IMxRgajFUC,$16.91,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781570623325,$19.95,http://www.indiebound.org/book/9781570623325?aff=rifflebooks,,,,,,,,
The Widower's Tale,9780307377920,,,,,,,,,,,,,,,
Memories Are Made of This: Dean Martin Through His Daughter's Eyes,9781400050437,https://dj6cnfthgyqas.cloudfront.net/140005043X-original.jpg,$13.99,https://play.google.com/store/books/details/Deana_Martin_Memories_Are_Made_of_This?id=h1K8HpuP1GAC,$17.41,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400050437,$24.95,http://www.indiebound.org/book/9781400050437?aff=rifflebooks,,,,,,,,
Civil War: Wolverine,9780785119807,https://dj6cnfthgyqas.cloudfront.net/0785119809-original.jpg,$5.09,https://play.google.com/store/books/details/Marc_Guggenheim_Civil_War?id=RyT7j-y2Z5MC,$11.89,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780785119807,$17.99,http://www.indiebound.org/book/9780785119807?aff=rifflebooks,,,,,,,,
